Date,Day,ADR Model,ADR Conf,ADR Sess,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR Model,ODR BOX,ODR CONFO,ODR TRUERUE,ODR Confirmation Time,ODR Max Ext,ODR Max Ret,odr_false_conf_time,odr_end_of_session_SD,ODR END OF SESSION LOCATION,ODR Mid Trans,ODR Mid Box,ODR Mid Session,RDR Model,RDR BOX,RDR IDR MID,RDR DR MID,RDR Conf,RDR Sess,ADR MID RDR Trans,ADR MID RDR BOX,ADR MID RDR SESSION
2012-01-27,Friday,DXP,Long,TRUE,broken,broken,broken,D,GREEN,Long,TRUE,04:00,2.6552,-0.1379,,1.7586,above,broken,broken,broken,UXP,GREEN,0.98,0.74,Long,FALSE,broken,broken,broken
2012-01-30,Monday,DXP,Short,TRUE,intact,intact,intact,DX,GREEN,Long,TRUE,06:50,0.1842,-1,,-0.6579,inside,broken,intact,broken,DX,GREEN,-1.14,-1.24,Long,TRUE,intact,intact,broken
2012-01-31,Tuesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:05,2.2571,-0.6857,,-0.1429,inside,intact,intact,broken,UXP,RED,2.12,2.21,Short,TRUE,intact,intact,broken
2012-02-01,Wednesday,DXP,Long,TRUE,broken,intact,intact,UX,GREEN,Long,TRUE,04:00,1.0968,-1.1613,,-0.4194,inside,broken,broken,broken,U,RED,0.16,0.04,Short,TRUE,intact,broken,broken
2012-02-02,Thursday,DXP,Long,FALSE,intact,intact,broken,UX,RED,Short,TRUE,04:00,2.8205,0,,1.5128,below,intact,intact,intact,DXP,RED,2.41,2.43,Long,FALSE,intact,intact,intact
2012-02-03,Friday,U,Neutral,Neutral,broken,broken,broken,DX,RED,Long,FALSE,04:05,2.0357,-1.75,07:40,-0.3214,inside,intact,intact,intact,UXP,GREEN,1.98,2.14,Short,FALSE,broken,intact,broken
2012-02-06,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,3.1429,-0.5,,0.7857,inside,broken,broken,broken,U,GREEN,-1.72,-2.22,Short,TRUE,intact,broken,intact
2012-02-07,Tuesday,RC,Long,FALSE,broken,intact,intact,DXP,RED,Short,TRUE,04:00,1.9149,-0.2766,,1.0426,below,intact,broken,intact,RX,GREEN,-1.11,-0.97,Long,TRUE,intact,broken,intact
2012-02-08,Wednesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:45,1.0455,-1.3636,,0.8636,above,intact,intact,broken,UXP,RED,1.54,1.61,Short,TRUE,intact,intact,broken
2012-02-09,Thursday,DXP,Short,FALSE,intact,intact,broken,UX,RED,Long,TRUE,04:15,2.6552,0.069,,1.4828,above,intact,intact,intact,UXP,RED,2.13,2.15,Long,FALSE,intact,intact,intact
2012-02-10,Friday,DX,Short,FALSE,broken,intact,intact,DXP,RED,Short,TRUE,05:00,4.76,0.28,,4.2,below,intact,intact,intact,DXP,GREEN,3.81,4.01,Long,TRUE,intact,intact,intact
2012-02-13,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,07:05,0.4865,-0.7027,,-0.3243,inside,broken,broken,broken,RX,RED,-0.96,-0.8,Long,TRUE,intact,intact,intact
2012-02-14,Tuesday,UXP,Short,TRUE,broken,broken,intact,RX,GREEN,Long,TRUE,05:00,0.9444,-0.1481,,0.7593,above,intact,intact,broken,UXP,RED,0.59,0.62,Short,TRUE,intact,intact,broken
2012-02-15,Wednesday,DXP,Long,TRUE,intact,intact,intact,UXP,Neutral,Short,FALSE,06:10,0.7391,-4.6087,07:15,-0.7391,inside,broken,broken,broken,D,RED,-0.07,-0.09,Long,TRUE,intact,intact,intact
2012-02-16,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,07:30,0.4889,-0.1333,,0.0889,inside,broken,intact,intact,UX,GREEN,-1.31,-1.34,Long,TRUE,broken,broken,broken
2012-02-17,Friday,UXP,Long,TRUE,intact,intact,intact,UXP,RED,Long,TRUE,07:20,0.3333,-0.8333,,-0.3333,inside,intact,broken,intact,UX,RED,-0.5,-0.46,Long,TRUE,intact,intact,intact
2012-02-20,Monday,UXP,Long,TRUE,broken,intact,broken,DXP,GREEN,Long,TRUE,04:15,2.2667,-0.2,,0.8333,above,intact,intact,intact,UXP,RED,0.73,0.74,Long,TRUE,broken,broken,intact
2012-02-21,Tuesday,DXP,Long,TRUE,broken,broken,broken,UX,RED,Long,FALSE,04:05,1.3333,-3.5333,05:05,-0.8,inside,broken,intact,broken,DXP,RED,-2.67,-2.9,Long,TRUE,broken,intact,broken
2012-02-22,Wednesday,UXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:00,0.9268,-0.4146,,0.5366,inside,broken,broken,broken,D,GREEN,-0.2,-0.16,Long,FALSE,broken,broken,broken
2012-02-23,Thursday,DX,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,06:20,1.0238,-0.3333,,0.7381,inside,broken,intact,broken,DXP,RED,-1.58,-1.49,Long,TRUE,broken,broken,intact
2012-02-24,Friday,UXP,Short,TRUE,broken,broken,intact,D,RED,Short,TRUE,05:30,0.931,-0.6897,,0.4828,below,broken,broken,broken,RX,RED,-0.42,-0.42,Short,FALSE,broken,broken,broken
2012-02-27,Monday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,05:15,0.6667,-0.6458,,-0.4375,inside,broken,broken,broken,D,GREEN,-0.18,-0.11,Long,FALSE,intact,intact,intact
2012-02-28,Tuesday,DXP,Long,FALSE,intact,intact,intact,UXP,GREEN,Short,TRUE,04:10,2.3529,-1.2941,,-0.5882,inside,broken,broken,broken,RX,GREEN,1.02,0.58,Short,TRUE,broken,broken,broken
2012-02-29,Wednesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,FALSE,05:10,1.2308,-1.6923,06:20,-0.7308,inside,broken,broken,broken,RX,RED,-0.56,-0.64,Short,TRUE,broken,broken,broken
2012-03-01,Thursday,RC,Long,FALSE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:00,2.88,0.44,,2.32,above,intact,intact,broken,UXP,GREEN,3.12,2.89,Short,FALSE,intact,intact,broken
2012-03-02,Friday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:25,1.0244,-0.8293,,-0.2683,inside,broken,intact,intact,DXP,RED,1.01,1.21,Short,TRUE,intact,intact,intact
2012-03-05,Monday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,5,-1.1364,,-0.2727,inside,broken,broken,broken,RX,RED,0.02,-0.14,Long,TRUE,broken,intact,intact
2012-03-06,Tuesday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:20,4.24,1.12,,3.88,below,intact,intact,intact,DXP,GREEN,6.33,6.6,Long,TRUE,intact,intact,intact
2012-03-07,Wednesday,DX,Long,TRUE,intact,intact,intact,UX,RED,Long,TRUE,05:05,0.725,-0.775,,-0.5,inside,broken,intact,broken,DXP,RED,-1.78,-1.85,Long,TRUE,broken,intact,broken
2012-03-08,Thursday,UXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:10,0.8611,-1.1944,,-0.8889,inside,broken,broken,broken,DX,RED,-1.38,-1.44,Long,TRUE,intact,broken,broken
2012-03-09,Friday,UX,Long,TRUE,intact,intact,intact,UXP,RED,Neutral,NeuTRUEral,,,,,0.1111,inside,broken,broken,intact,RX,GREEN,-0.5,-0.53,Long,TRUE,broken,broken,intact
2012-03-12,Monday,RC,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:30,4.125,-0.6875,,3.75,below,intact,intact,intact,DXP,RED,6.34,6.31,Long,TRUE,intact,intact,intact
2012-03-13,Tuesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,04:10,1.6667,-0.5556,,0.7778,below,intact,intact,broken,DXP,GREEN,5.25,5.27,Long,TRUE,broken,intact,broken
2012-03-14,Wednesday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,FALSE,05:00,2.25,-3.0833,05:35,-1.0833,inside,intact,broken,broken,UX,GREEN,0.45,-0.05,Long,FALSE,intact,intact,broken
2012-03-15,Thursday,DXP,Short,FALSE,broken,intact,broken,UX,GREEN,Short,TRUE,04:30,2.0952,-0.4286,,0.4286,below,broken,intact,broken,DXP,GREEN,1.3,1.64,Long,FALSE,broken,intact,broken
2012-03-16,Friday,RC,Short,FALSE,broken,broken,broken,D,RED,Long,FALSE,04:20,0.7692,-3.0769,05:00,-0.7692,inside,broken,broken,broken,UX,GREEN,1.38,1.92,Long,TRUE,broken,broken,broken
2012-03-19,Monday,UXP,Long,FALSE,broken,intact,intact,DXP,RED,Short,FALSE,04:10,1.1,-2.7333,08:10,-2.4333,above,intact,intact,intact,UXP,RED,-2.51,-2.37,Long,TRUE,broken,broken,intact
2012-03-20,Tuesday,RC,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:10,1.72,-1.16,,1.16,below,intact,intact,intact,DXP,RED,4.31,3.89,Short,TRUE,intact,intact,intact
2012-03-21,Wednesday,DX,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,08:20,1.3,0.5667,,0.9,below,intact,broken,broken,DX,RED,0.1,0.08,Long,TRUE,broken,broken,broken
2012-03-22,Thursday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,2.0588,-0.0588,,0.9118,below,intact,intact,intact,DXP,GREEN,4.3,4.5,Long,TRUE,intact,intact,intact
2012-03-23,Friday,UXP,Long,FALSE,broken,intact,broken,UX,GREEN,Long,FALSE,04:30,1.5263,-2.6316,07:15,-0.8421,inside,broken,broken,intact,RX,GREEN,1.52,4.34,Neutral,Neutral,broken,broken,intact
2012-03-26,Monday,RC,Short,TRUE,intact,intact,broken,DX,RED,Short,FALSE,04:35,0.3429,-2.8857,07:10,-2.3143,above,intact,intact,intact,UXP,GREEN,-2.05,-2.22,Short,TRUE,intact,intact,broken
2012-03-27,Tuesday,RC,Short,FALSE,intact,intact,broken,DX,GREEN,Long,TRUE,04:05,1.2903,-0.8065,,-0.3871,inside,broken,intact,broken,UXP,GREEN,0.96,0.93,Short,TRUE,broken,broken,broken
2012-03-28,Wednesday,DXP,Long,FALSE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:55,1.84,-0.48,,1.36,below,intact,intact,intact,DXP,RED,4.39,4.51,Short,TRUE,intact,intact,intact
2012-03-29,Thursday,UX,Short,TRUE,intact,broken,broken,DX,GREEN,Long,FALSE,04:05,0.4815,-3.1481,05:05,-2.1481,below,intact,broken,intact,DX,RED,-3.19,-3.28,Short,TRUE,intact,intact,intact
2012-03-30,Friday,DXP,Long,FALSE,broken,broken,broken,RX,GREEN,Short,TRUE,04:00,0.9333,-0.9,,-0.2,inside,broken,broken,broken,D,RED,0.23,0.11,Long,TRUE,broken,broken,broken
2012-04-02,Monday,UX,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:35,1.8065,0.0968,,0.4516,below,intact,broken,intact,RX,GREEN,0.01,-0.07,Long,TRUE,intact,broken,broken
2012-04-03,Tuesday,UXP,Long,FALSE,broken,intact,intact,DXP,RED,Short,TRUE,04:15,2.875,-0.25,,0.3125,below,broken,broken,broken,D,RED,0.78,0.31,Short,TRUE,broken,broken,broken
2012-04-04,Wednesday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:30,6,0.3077,,5.4615,below,intact,intact,intact,DXP,Neutral,4.8,5,Short,TRUE,intact,intact,intact
2012-04-05,Thursday,DXP,Short,FALSE,intact,broken,broken,UX,GREEN,Short,TRUE,05:15,2.3913,0.2174,,2.087,below,intact,intact,broken,DX,GREEN,0.56,0.54,Long,TRUE,intact,broken,broken
2012-04-09,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,FALSE,04:00,0.4667,-3.8,05:35,-2.8667,below,intact,intact,intact,DXP,GREEN,-4.34,-4.54,Short,FALSE,intact,intact,broken
2012-04-10,Tuesday,UXP,Short,FALSE,broken,intact,broken,DXP,GREEN,Long,FALSE,04:15,0.4,-1.6,06:15,-0.0286,inside,broken,broken,intact,RX,RED,0.14,0.09,Short,TRUE,broken,broken,intact
2012-04-11,Wednesday,DXP,Short,FALSE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:00,1.0968,-1.4194,,-0.4516,inside,broken,broken,intact,U,GREEN,-1.23,-1.04,Long,TRUE,intact,intact,intact
2012-04-12,Thursday,UXP,Short,FALSE,intact,intact,intact,UXP,RED,Long,TRUE,04:30,0.7,-0.8667,,-0.1667,inside,broken,broken,intact,U,GREEN,0.53,0.48,Long,TRUE,broken,intact,intact
2012-04-13,Friday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,FALSE,04:25,3.3,-4.5,06:55,-0.6,inside,broken,broken,broken,D,RED,1.69,1.69,Neutral,Neutral,intact,intact,intact
2012-04-16,Monday,DXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:30,4,0.4118,,2.5294,above,intact,broken,broken,U,RED,3.26,2.73,Neutral,Neutral,intact,broken,broken
2012-04-17,Tuesday,RC,Short,TRUE,intact,broken,broken,RX,GREEN,Long,TRUE,04:25,1.7609,-0.0652,,1.5435,above,intact,intact,intact,UXP,RED,3.13,3.26,Short,TRUE,intact,intact,intact
2012-04-18,Wednesday,DXP,Long,FALSE,intact,broken,broken,RX,RED,Short,TRUE,05:45,0.88,-0.76,,0,inside,intact,intact,intact,DXP,RED,1.43,1.56,Short,TRUE,intact,intact,intact
2012-04-19,Thursday,DXP,Short,TRUE,intact,broken,broken,RX,GREEN,Long,TRUE,04:20,0.7931,-1.4138,,-0.8276,inside,intact,intact,broken,DX,RED,-2.02,-2.06,Long,FALSE,intact,intact,broken
2012-04-20,Friday,RC,Short,FALSE,intact,broken,intact,UXP,GREEN,Long,TRUE,04:05,1.9615,-0.8846,,1.6923,above,intact,intact,intact,UXP,GREEN,4.28,4.36,Short,TRUE,intact,intact,intact
2012-04-23,Monday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,2.3182,-0.5455,,1.9091,below,intact,intact,intact,DXP,RED,4.86,4.95,Long,TRUE,intact,intact,intact
2012-04-24,Tuesday,UXP,Long,FALSE,intact,broken,broken,DX,GREEN,Long,TRUE,04:00,4.6364,-1.5455,,3.6364,above,intact,intact,intact,UXP,RED,7.09,7.13,Short,TRUE,intact,intact,broken
2012-04-25,Wednesday,DX,Short,TRUE,broken,broken,intact,UX,GREEN,Long,TRUE,04:00,5.6364,0.3636,,4.2727,above,broken,broken,broken,U,GREEN,-0.1,-0.55,Short,FALSE,broken,broken,broken
2012-04-26,Thursday,UXP,Short,FALSE,intact,broken,broken,UX,GREEN,Short,TRUE,05:25,0.6286,-0.5429,,-0.0571,inside,broken,broken,broken,RC,GREEN,-0.39,-0.4,Long,TRUE,broken,broken,intact
2012-04-27,Friday,DX,Long,FALSE,intact,broken,broken,RX,GREEN,Long,TRUE,07:00,0.8571,-0.1905,,0.5952,above,intact,intact,intact,UX,RED,0.17,0.22,Long,TRUE,intact,broken,intact
2012-04-30,Monday,UXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:00,7.8,0.5,,6.6,below,intact,intact,broken,DXP,GREEN,5.7,5.6,Long,TRUE,intact,intact,broken
2012-05-01,Tuesday,UXP,Short,TRUE,intact,intact,broken,DX,GREEN,Long,FALSE,04:00,2.5,-4.875,05:50,-0.5,inside,broken,broken,intact,U,GREEN,6.68,7.43,Long,TRUE,broken,broken,intact
2012-05-02,Wednesday,RC,Long,TRUE,broken,broken,broken,RX,RED,Short,TRUE,06:50,0.4545,-0.6667,,-0.4545,inside,broken,intact,intact,DX,RED,0.12,0.09,Short,TRUE,broken,broken,intact
2012-05-03,Thursday,DXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,05:05,1.7647,-1.1176,,-0.7059,inside,broken,intact,intact,DXP,RED,7.82,7.88,Short,TRUE,broken,intact,intact
2012-05-04,Friday,DXP,Long,TRUE,broken,intact,intact,DXP,RED,Short,TRUE,04:15,1.7761,-0.0448,,1.2239,below,intact,intact,intact,DXP,RED,2.67,2.67,Short,TRUE,intact,intact,intact
2012-05-07,Monday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:45,1.093,-0.0233,,0.3488,above,broken,broken,broken,DX,RED,-1.4,-1.21,Short,FALSE,intact,intact,intact
2012-05-08,Tuesday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,FALSE,05:50,0.5,-1.6111,07:50,0.3056,below,broken,broken,broken,DX,RED,0.69,0.44,Short,FALSE,intact,intact,intact
2012-05-09,Wednesday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Long,FALSE,04:00,1.12,-3.12,05:40,-2.64,below,intact,intact,broken,DXP,RED,-3.71,-3.78,Long,TRUE,intact,intact,intact
2012-05-10,Thursday,UXP,Long,FALSE,intact,intact,broken,UXP,RED,Short,FALSE,04:05,4.1429,-3.1429,08:10,-2.8571,above,intact,intact,broken,UXP,RED,-4.97,-5,Short,TRUE,intact,intact,intact
2012-05-11,Friday,DXP,Short,TRUE,intact,intact,broken,DXP,RED,Long,TRUE,04:25,1.6364,-0.5909,,0.0455,inside,broken,broken,broken,UX,GREEN,1.68,1.2,Long,TRUE,intact,broken,broken
2012-05-14,Monday,DXP,Long,FALSE,broken,intact,intact,DXP,RED,Short,TRUE,04:05,1.8814,0.2034,,0.9831,below,intact,intact,broken,DXP,RED,0.95,1.01,Long,TRUE,intact,intact,intact
2012-05-15,Tuesday,RC,Short,FALSE,broken,intact,broken,UXP,GREEN,Short,TRUE,04:10,1.6786,-1.3571,,-1.1071,inside,broken,broken,broken,D,GREEN,-0.36,-0.34,Short,TRUE,intact,intact,broken
2012-05-16,Wednesday,DXP,Short,TRUE,intact,intact,intact,DXP,Neutral,Long,TRUE,04:20,1.8182,-0.3864,,1.3636,above,intact,intact,intact,UXP,GREEN,1.81,1.92,Long,FALSE,intact,broken,broken
2012-05-17,Thursday,RC,Long,TRUE,intact,intact,broken,UX,RED,Short,TRUE,04:00,1.5312,-0.8125,,-0.3125,inside,broken,broken,intact,D,RED,-0.38,-0.29,Short,TRUE,intact,broken,broken
2012-05-18,Friday,DXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:25,0.5926,-0.6111,,-0.037,inside,broken,intact,broken,DX,RED,-1.21,-1.17,Long,FALSE,broken,intact,intact
2012-05-21,Monday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,0.2432,-1.4054,,-0.8919,inside,broken,broken,broken,D,GREEN,-0.63,-0.78,Long,TRUE,intact,intact,intact
2012-05-22,Tuesday,UXP,Short,FALSE,broken,broken,intact,DX,RED,Short,TRUE,04:05,2.92,0.04,,0.92,below,intact,intact,intact,DXP,RED,2.06,2.12,Long,FALSE,intact,intact,intact
2012-05-23,Wednesday,DXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:25,0.6216,-0.8108,,-0.5135,inside,broken,broken,intact,RX,RED,-0.4,-0.21,Short,TRUE,broken,intact,intact
2012-05-24,Thursday,DXP,Long,TRUE,broken,broken,broken,D,RED,Short,FALSE,04:00,0.4286,-2.1429,05:55,-1.2245,above,intact,intact,broken,UXP,GREEN,-1.6,-1.57,Long,FALSE,broken,intact,broken
2012-05-25,Friday,U,Short,TRUE,broken,broken,broken,UX,GREEN,Short,TRUE,08:25,0.9118,-0.5294,,0.6765,below,intact,broken,broken,DX,GREEN,0.13,0.13,Long,TRUE,intact,broken,broken
2012-05-28,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,RED,Short,FALSE,04:05,0.7059,-1.7059,06:00,-0.5294,inside,broken,intact,intact,DXP,RED,2.02,2,Short,TRUE,broken,broken,broken
2012-05-29,Tuesday,DXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,TRUE,05:45,2.64,0.8,,1.64,below,intact,broken,broken,D,GREEN,0,-0.09,Long,FALSE,broken,intact,broken
2012-05-30,Wednesday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:25,2.6364,-0.3333,,1.3333,below,intact,intact,intact,DXP,RED,3.65,3.78,Short,TRUE,intact,intact,intact
2012-05-31,Thursday,DXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Long,FALSE,04:10,0.4857,-1.5714,08:20,-1.3143,below,intact,intact,intact,DXP,RED,-2.72,-2.78,Short,TRUE,broken,broken,broken
2012-06-01,Friday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:10,5,0.1591,,4.5682,below,intact,intact,intact,DXP,RED,4.19,4.35,Short,TRUE,intact,intact,intact
2012-06-04,Monday,DXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Short,FALSE,04:35,0.8333,-2.2083,06:45,-1.8958,above,intact,intact,intact,UXP,GREEN,-3.46,-3.46,Long,TRUE,broken,intact,intact
2012-06-05,Tuesday,UXP,Long,TRUE,broken,broken,intact,D,RED,Short,TRUE,04:15,1.5385,0.2115,,0.6923,below,broken,broken,broken,DX,GREEN,0.12,0.06,Neutral,Neutral,broken,broken,intact
2012-06-06,Wednesday,UX,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,0.7391,-0.7174,,-0.0652,inside,broken,broken,broken,UX,GREEN,0.73,0.73,Short,TRUE,intact,intact,intact
2012-06-07,Thursday,RC,Short,FALSE,intact,intact,broken,DXP,RED,Short,FALSE,04:30,0.3261,-4.2174,07:00,-3.3696,above,intact,intact,broken,UXP,RED,-3.6,-3.71,Short,TRUE,intact,intact,broken
2012-06-08,Friday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,0.6271,-0.9492,,0.0508,inside,broken,broken,broken,UX,GREEN,-0.89,-0.87,Long,TRUE,intact,intact,broken
2012-06-11,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:55,1.28,-0.3,,0.48,below,intact,intact,intact,DXP,RED,2.59,2.35,Short,TRUE,intact,intact,intact
2012-06-12,Tuesday,DXP,Long,TRUE,intact,broken,broken,UX,RED,Short,FALSE,04:00,0.1884,-1.9275,06:05,-1.5652,above,intact,intact,intact,UXP,RED,-2.12,-2.12,Long,TRUE,intact,intact,intact
2012-06-13,Wednesday,UX,Short,TRUE,broken,broken,broken,U,GREEN,Short,TRUE,08:15,0.3333,0.1528,,0.2639,below,intact,intact,broken,DX,GREEN,0.53,0.49,Long,TRUE,intact,broken,broken
2012-06-14,Thursday,RC,Short,FALSE,broken,broken,broken,UXP,GREEN,Short,TRUE,05:00,1.0323,-1,,0.0968,inside,broken,broken,broken,D,GREEN,-0.04,-0.2,Long,TRUE,broken,broken,intact
2012-06-15,Friday,UXP,Short,FALSE,intact,intact,broken,UXP,RED,Short,TRUE,06:15,1.303,-0.4848,,0.697,below,intact,intact,intact,DXP,GREEN,1.37,1.24,Short,TRUE,intact,broken,intact
2012-06-18,Monday,UXP,Long,TRUE,broken,intact,intact,DX,RED,Short,TRUE,04:05,4.0714,0.5714,,3.619,below,intact,intact,intact,DXP,GREEN,4.04,4.1,Long,TRUE,intact,intact,intact
2012-06-19,Tuesday,UX,Long,FALSE,intact,intact,broken,DXP,RED,Short,FALSE,04:05,1.0571,-3.0857,05:10,-2.6286,above,intact,intact,intact,UXP,RED,-4.25,-4.19,Short,TRUE,intact,intact,intact
2012-06-20,Wednesday,DX,Short,FALSE,intact,broken,broken,DX,RED,Long,TRUE,04:35,1.2973,-0.4595,,0.5946,above,broken,broken,intact,DX,RED,-1.82,-1.76,Short,TRUE,broken,intact,intact
2012-06-21,Thursday,DXP,Short,TRUE,intact,broken,broken,D,RED,Long,TRUE,08:00,0.4091,-0.5,,-0.2879,inside,broken,broken,intact,RX,RED,-0.55,-0.61,Short,TRUE,broken,broken,intact
2012-06-22,Friday,DXP,Long,TRUE,broken,intact,broken,DXP,RED,Long,TRUE,04:15,3,0.1852,,1.2963,above,intact,intact,intact,UXP,GREEN,3.29,3.27,Long,TRUE,broken,broken,intact
2012-06-25,Monday,UXP,Short,FALSE,broken,intact,intact,DXP,RED,Short,TRUE,05:25,1.0732,0.0488,,0.439,below,intact,intact,broken,DXP,RED,1.51,1.32,Short,FALSE,intact,intact,intact
2012-06-26,Tuesday,UXP,Short,TRUE,intact,broken,broken,D,GREEN,Long,TRUE,04:00,0.4464,-0.8929,,-0.7143,inside,broken,broken,broken,UX,RED,-0.07,-0.02,Short,TRUE,broken,broken,broken
2012-06-27,Wednesday,RC,Long,TRUE,intact,intact,broken,DXP,GREEN,Short,FALSE,04:20,1.25,-3.3333,07:00,-2.5,above,intact,intact,intact,UXP,GREEN,-6.17,-6.13,Short,TRUE,intact,intact,intact
2012-06-28,Thursday,RC,Long,FALSE,broken,intact,broken,DX,RED,Short,FALSE,04:00,0.5111,-1.2667,08:15,-1.0667,above,broken,intact,intact,DXP,RED,1.02,0.98,Short,TRUE,broken,intact,intact
2012-06-29,Friday,DXP,Long,TRUE,intact,intact,intact,UXP,RED,Long,TRUE,06:30,2.7872,0.1277,,2.2553,above,intact,intact,intact,UXP,GREEN,4.36,4.34,Long,TRUE,intact,intact,intact
2012-07-02,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,05:35,0.9773,-0.9318,,-0.0682,inside,broken,broken,broken,DX,RED,0.64,-0.18,Short,TRUE,intact,intact,intact
2012-07-03,Tuesday,UX,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:05,6.5,-1,,4.9231,above,intact,intact,intact,UXP,RED,11.48,11.71,Short,TRUE,intact,intact,intact
2012-07-04,Wednesday,RC,Short,TRUE,intact,intact,intact,DXP,RED,Long,TRUE,04:40,1.1282,-0.1282,,0.1795,inside,intact,intact,intact,UXP,GREEN,0.49,0.51,Short,TRUE,intact,intact,intact
2012-07-05,Thursday,DXP,Long,TRUE,intact,broken,intact,U,RED,Long,TRUE,04:05,7.68,0.52,,3.56,above,broken,broken,broken,RX,GREEN,-0.44,-0.63,Long,TRUE,broken,broken,broken
2012-07-06,Friday,RC,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,FALSE,04:00,0.7576,-3.4242,05:35,-1.6667,below,intact,intact,intact,DXP,GREEN,-4.99,-4.94,Long,FALSE,intact,intact,intact
2012-07-09,Monday,DX,Long,TRUE,intact,intact,intact,UX,RED,Long,TRUE,06:40,0.375,-0.9792,,-0.0833,inside,broken,broken,intact,RX,GREEN,-0.52,-0.46,Long,TRUE,broken,broken,intact
2012-07-10,Tuesday,UXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:30,5,0.5,,1,above,intact,broken,broken,U,RED,1.12,1.57,Short,TRUE,broken,broken,broken
2012-07-11,Wednesday,DXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,06:45,0.7234,-0.3191,,-0.234,inside,intact,intact,broken,UX,GREEN,0.64,0.7,Long,TRUE,intact,intact,intact
2012-07-12,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:50,2.9524,-0.4286,,2,below,intact,intact,broken,DXP,RED,2.49,2.64,Long,TRUE,intact,intact,broken
2012-07-13,Friday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:45,1.5217,-0.1957,,0.2609,above,broken,broken,intact,UX,GREEN,0.29,0.01,Long,TRUE,intact,intact,intact
